lon,lat,name
8.398891133333334,49.26511688333333,Freiwillige Feuerwehr Mechtersheim
13.382788690909091,54.50768899090909,Freiwillige Feuerwehr Rappin
7.6902263,49.77474495714286,Freiwillige Feuerwehr Staudernheim
12.9322893125,51.774270275,Freiwillige Feuerwehr Grabo
14.244405481818182,51.02532656363637,Freiwillige Feuerwehr Langburkersdorf
9.154576471428571,49.507277457142855,"FFW Mudau, Abt. Scheidental"
11.10648316,48.6495889,FFW Ambach
12.732536566666669,50.94733098333333,GFw Penig - Ortsfeuerwehr Arnsdorf/Amerika
10.074835111111112,54.243181444444446,Freiwillige Feuerwehr Flintbek
13.745229645454543,51.03573988181818,Feuer- und Rettungswache Altstadt
12.66137736,50.91258922,Freiwillige Feuerwehr Dürrengerbisdorf
11.33971756,53.746960079999994,Freiwillige Feuerwehr Alt Meteln
7.845997077777778,48.1190806,Freiwillige Feuerwehr Emmendingen
8.988017285714287,49.588289942857145,Freiwillige Feuerwehr Hetzbach
9.124588283333331,49.50372613333334,"Freiwillige Feuerwehr Mudau, Abteilung Reisenbach"
8.03417782,50.13455256,Freiwillige Feuerwehr Ramschied
10.44036614,50.82482436,Freiwillige Feuerwehr Brotterode
6.790353779999999,50.37961262,Freiwillige Feuerwehr Dorsel
9.363282883333332,49.934181875,Freiwillige Feuerwehr Weibersbrunn
8.901088242857142,54.01164118571428,Freiwillige Feuerwehr Friedrichskoog
6.857333130000001,49.25319999,Freiwillige Feuerwehr Stadtmitte (LB 1)
8.090196,52.3029664923077,Feuerwehrschule Osnabrück
9.302026542857144,51.44092341428571,Freiwillige Feuerwehr Calden-Obermeiser
8.834456134375,47.7600821125,Freiwillige Feuerwehr Singen/Htwl. Abt. Kernstadt
10.584931383333334,49.00390256666666,Freiwillige Feuerwehr Dornstadt
9.239222333333334,50.47888625555556,Freiwillige Feuerwehr Sichenhausen
9.2226189,50.47029868,Freiwillige Feuerwehr Kaulstoß
13.827750875,51.52514165,Ortsfeuerwehr Kostebrau
10.8247202,50.730073233333336,Freiwillige Feuerwehr Geschwenda
8.905823866666667,50.539362016666665,Freiwillige Feuerwehr Ober-Bessingen
8.2447812,49.40293228,Freiwillige Feuerwehr Meckenheim
9.1538731,49.53892404,"FFW Mudau, Abt. Schloßau"
9.1982578625,48.6821702375,Fire Department der U.S. Army Garrison Stuttgart
12.14059258,48.99294228,Freiwillige Feuerwehr Burgweinting
9.92561396,50.70331556,FFw. Wiesenfeld
13.49235044,50.6327107,Freiwillige Feuerwehr Deutscheinsiedel
10.35105616,47.504045379999994,Freiwillige Feuerwehr Vorderhindelang
8.92243294,50.59754744,Freiwillige Feuerwehr Göbelnrod
9.04649882,49.17740308,Freiwillige Feuerwehr Massenbachhausen
10.53598814,49.62335642,FF Markt Baudenbach
12.322535342857142,53.9806233,Freiwillige Feuerwehr Teschow
10.99721316,48.393514800000005,Freiwillige Feuerwehr Haberskirch
11.420683957142858,48.783359299999994,A58
11.420408444444444,48.78334642222222,A09
9.080016188888887,49.46420361111112,Feuerwehr Strümpfelbrunn
12.37617016,47.93165046,Freiwillige Feuerwehr Eggstätt
10.932070185714286,50.01733875714286,Freiwillige Feuerwehr Zapfendorf
6.691106764705883,51.598032411764706,Feuerwehr Voerde - Einheit Voerde
9.175387078571427,50.20558667857143,Freiwillige Feuerwehr Gelnhausen-Mitte
7.608817163636363,49.58237653636363,Freiwillige Feuerwehr Wolfstein
8.703540563157896,52.1874422368421,"Feuerwehr Löhne, LG Löhne-Ort"
11.5011406,49.010995481818185,Feuerwehrhaus
7.595740222222222,50.456778066666665,Feuerwehr Stromberg
12.4886393,53.90982364,Freiwillige Feuerwehr Prebberede
6.110894314285714,51.83579257142857,Feuerwehr Schenkenschanz
7.45551509,50.94302777,Löschgruppe Drabenderhöhe
9.997454746153846,53.73442003076923,Freiwillige Feuerwehr Friedrichsgabe
7.611385020833333,51.9750544625,Feuer- und Rettungswache 1 Münster
7.92404576,48.65356104,Freiwillige Feuerwehr Rheinbischofsheim
6.750552999999999,51.36294446000001,Freiwillige FW Huckingen
8.5371252,52.24023198,"Feuerwehr Rödinghausen, Löschgruppe Bieren"
10.01596878,53.90077083999999,Freiwillige Feuerwehr Hasenmoor
10.585402416666666,52.19875701666667,Freiwillige Feuerwehr Salzdahlum
10.89029492857143,50.01487265714286,Feuerwehr Rattelsdorf
13.346888514285714,54.63456908571429,Freiwillige Feuerwehr Altenkirchen
9.1630621,49.45379376,Freiwillige Feuerwehr Robern
7.961373292857142,47.969944478571435,Freiwillige Feuerwehr Kirchzarten
11.59652756,48.98236732,FFW Zell
9.148921908333334,49.8450061,Freiwillige Feuerwehr Obernburg
9.119873790909091,53.9921419,Feuerwehrtechnische Zentrale Dithmarschen
12.81735784,48.14725466,FF Ach an der Salzach
11.557222233333334,50.82399095,Freiwillige Feuerwehr Altenberga OT Greuda
13.34624604,50.88752768,Freiwillige Feuerwehr Zug
9.434555914285712,53.690332742857144,Freiwillige Feuerwehr Assel von 1929
9.168500333333334,49.44028371111111,Freiwillige Feuerwehr Trienz
9.5128141,53.448324209090906,Freiwillige Feuerwehr Harsefeld
10.90645182,50.0080562,Feuerwehr Ebing
8.818209657142857,52.73981121428571,Feuerwehr Schwaförden
9.380722158333333,47.71958016666667,Freiwillige Feuerwehr Markdorf
10.491921828571426,51.21034858571428,Freiwillige Feuerwehr Görmar
10.6671759,48.75833286,Feuerwehr Mauren
7.74186716,49.78670034,Freiwillige Feuerwehr Duchroth
6.9918642625,50.88960685,Freiwillige Feuerwehr Köln Löschgruppe Rodenkirchen
8.855316090909092,47.754759709090905,Freiwillige Feuerwehr Singen/Htwl. Abt. Kernstadt
12.918398239999998,50.6291265,Freiwillige Feuerwehr Geyer
10.17701688888889,50.06072222222222,Freiwillige Feuerwehr Niederwerrn
10.049533861538462,49.13251726153847,Feuerwache 2
7.726543359999999,50.86875541,"Freiwillige Feuerwehr Morsbach, Löschzug Morsbach"
7.104603311111111,50.805484811111114,Feuerwehrgerätehaus
10.034367133333332,52.080390377777775,Feuerwehr Wesseln-Detfurth 1902
10.24947482,48.87039738,Feuerwehr
12.91226958,47.72586886,Freiwillige Feuwerwehr Großgmain
7.270915733333333,51.54947288333333,Freiwillige Feuerwehr Herne-Sodingen
12.517683844444443,48.77608204444445,Freiwillige Feuerwehr Leiblfing
7.093101389999999,51.31134751,Löschzug Neviges
6.7637749454545455,49.33348940909091,Feuerwache Ost
13.03203317,51.33763369,Freiwillige Feuerwehr Großböhla
6.774989316666667,50.55084753333333,Löschgruppe Rodert
7.3643577538461535,50.7604654,Feuerwehr Stadt Blankenberg
9.1544753,49.43108932,Freiwillige Feuerwehr Fahrenbach
8.01710572,49.95260152,Freiwillige Feuerwehr Gau-Algesheim
14.4077735,52.24244110909091,Freiwillige Feuerwehr Müllrose
11.585933583333334,49.81305155,Freiwillige Feuerwehr Schnabelwaid
13.32519628,51.95361808,Freiwillige Feuerwehr Wahlsdorf
13.32518028,51.953463940000006,Freiwillige Feuerwehr Wahlsdorf
7.0870668666666665,51.38019308333333,Freiwillige Feuerwehr Essen Dilldorf
6.442428866666667,49.651869577777774,Freiwillige Feuerwehr Nittel
8.874826800000001,47.78621287777778,Freiwillige Feuerwehr Singen/Htwl. Abt. Friedingen
8.32253594,49.00525818,Feuerwehrgerätehaus Daxlanden
8.536896381818183,50.546275572727275,Feuerwache 3
12.74925336,48.87993338,Freiwillige Feuerwehr Pfelling
8.509905871428572,49.51801723571429,Feuerwache Nord
9.1401863,52.58855884,Freiwillige Feuerwehr Estorf
10.985951516666669,49.973351650000005,Feuerwehr Starkenschwind
9.0701706,53.59549316,Freiwillige Feuerwehr Armstorf
10.89676522,49.42433798,FFW Weinzierlein
10.31097536,47.78156036,Freiwillige Feuerwehr Lauben - Heising
14.202726183333333,50.991544833333336,Freiwillige Feuerwehr
7.6903327333333324,49.729072050000006,Freiwillige Feuerwehr Rehborn
10.908649472727271,53.55259322727273,Freiwillige Feuerwehr Zarrentin
11.02519866,50.01573886,Freiwillige Feuerwehr Roschlaub
11.57296994,47.68438992,Freiwillige Feuerwehr Lenggries
6.893678275,49.3448077625,Feuerwehr Heusweiler LB Obersalbach-Kurhof (LB 11)
12.56040278,54.03466676000001,Freiwillige Feuerwehr Thelkow
10.9538908875,53.6063826875,Freiwillige Feuerwehr Lassahn
14.704665790000002,51.95744304,Freiwillige Feuerwehr Guben
9.33017304375,48.92130790625,Feuerwehr
14.136456140000002,51.812403540000005,Freiwillige Feuerwehr Müschen
9.68732676,52.03745048,Feuerwehr Marienhagen
10.969686938461535,53.65880346923076,Freiwillige Feuerwehr Kneese
13.319719514285714,54.47100565714286,Freiwillige Feuerwehr Kluis
8.96933152,48.62404108,Freiwillige Feuerwehr Hildrizhausen
6.630618816666666,51.26682544166667,Feuerwache Meerbusch
7.71839568,49.79398292,Freiwillige Feuerwehr Boos
10.71727802,48.732592999999994,Freiwillige Feuerwehr Wörnitzstein
7.550242922222221,49.37022594444445,Freiwillige Feuerwehr Mittelbrunn
10.95577276,49.9594697,FFW Merkendorf
8.649611175,53.191165075,Ortsfeuerwehr Leuchtenburg
13.99617066,51.40074104,Freiwillige Feuerwehr Grünewald
8.736240023076924,50.18378679230769,Feuerwehr Bad Vilbel Kernstadt
9.497520407692308,48.86419612307692,Feuerwehr Abteilung Asperglen
14.240678042857144,51.81788447142857,Freiwillige Feuerwehr Briesen
10.9028226,53.603273111111115,Feuerwehr Groß Zecher
7.6404928,51.627203842857135,Werkfeuerwehr Bayer AG Werk Bergkamen
8.58297933,53.23213897000001,Ortsfeuerwehr Schwanewede
8.60263928,53.272363600000006,Ortsfeuerwehr Meyenburg
8.992247010526317,50.01644061578947,Freiwillige Feuerwehr Zellhausen
12.145495228571429,49.02496942857143,Freiwillige Feuerwehr Regensburg - Löschzug Schwabelweis
12.941295211111113,52.54513795555555,Freiwillige Feuerwehr Wustermark
7.63443726,49.84737156,Freiwillige Feuerwehr Baubach/Rehbach
9.078815583333334,49.98207065,Freiwillige Feuerwehr Mainaschaff
13.9965555625,51.0170298875,Feuerwehr Porschendorf und Elbersdorf
6.400764870000001,50.92461043,"Freiwillige Feuerwehr Jülich, Löschgruppe Stetternich"
14.195417866666666,53.931419716666674,Freiwillige Feuerwehr Ahlbeck
6.149738328571429,50.07656508571428,Freiwillige Feuerwehr Dahnen
9.13839486,48.45062428,Freiwillige Feuerwehr Reutlingen-Bronnweiler
10.516638422222222,47.75577571111111,Freiwillige Feuerwehr Oberthingau
10.877922344444444,49.29010532222222,Freiwillige Feuerwehr Bertholdsdorf
10.684244016666668,48.35057593333334,Freiwillige Feuerwehr Buch
9.071166,50.50235548,Freiwillige Feuerwehr Einartshausen
10.25370082,48.17660066,Freiw. Feuerwehr Bebenhausen
10.257173542857144,48.18473434285714,Freiw. Feuerwehr Kettershausen
11.65434014,51.974531119999995,Freiwillige Feuerwehr Biere
9.197011531578948,48.861078242105265,Freiwillige Feuerwehr Kornwestheim
10.330450942857142,51.38700338571429,Freiwillige Feuerwehr Leinefelde
9.718773141666668,50.536223666666665,Freiwillige Feuerwehr Künzell-Bachrain
9.04536714,54.07202036,Freiwillige Feuerwehr Elpersbüttel
10.836131736363637,48.000022472727274,Freiwillige Feuerwehr Ellighofen
10.9303163,47.920597400000005,Freiwillige Feuerwehr Reichling
9.56974196,52.95431748,Freiwillige Feuerwehr Kettenburg
12.49989996,54.31094352,Freiwillige Feuerwehr Saal
12.21721828,53.40339289999999,Freiwillige Feuerwehr Gnevsdorf
13.6398826,52.5449877,Feuerwehrhaus
10.6814422,52.21666168,Freiwillige Feuerwehr Veltheim
7.63438705,49.87571475000001,Freiwillige Feuerwehr Winterbach
13.698693736363635,51.81811523636363,Freiwillige Feuerwehr Goßmar
10.789256966666663,50.59626023333333,Freiwillige Feuerwehr Vesser
12.527848183333331,51.19232698333334,Feuerwehr Trages
7.59956128,49.74104424,Freiwillige Feuerwehr Bärweiler
11.3115624,50.21455988,Freiwillige Feuerwehr Neuses
7.948557257142857,51.693112885714285,Feuerwehr Hamm-Uentrop
9.54540676,51.0800964,Freiw. Feuerwehr Beiseförth
9.90568520909091,53.66204432727272,Freiwillige Feuerwehr Bönningstedt
8.2065909,50.74360168,Freiwillige Feuerwehr Haiger
10.32493522857143,52.18786405714286,Freiwillige Feuerwehr Broistedt
13.23710322,49.05937222,Freiwillige Feuerwehr Ludwigsthal
6.3392,51.408798371428574,Freiwillige Feuerwehr Wachtendonk
7.7189427888888895,49.81796773333333,Freiwillige Feuerwehr Waldböckelheim
11.04449464,48.09593484,Feuerwehr
8.4730634,52.165902040000006,"Feuerwehr Melle, Ortsfeuerwehr Hoyel"
9.29682812,48.8979552,Feuerwehr Remseck Aussenstelle Abt.1
11.4491661,48.30701438,Freiwillige Feuerwehr Unterweilbach
10.61690732,53.95122719999999,Freiwillige Feuerwehr Curau
9.388606911111111,48.888519466666665,Feuerwehr Leutenbach
8.763357436363636,49.798887290909086,Freiwillige Feuerwehr Rohrbach
12.496469857142856,51.195289714285714,Feuerwehr Mölbis
13.189436466666663,51.2417204,Freiwillige Feuerwehr Hof
12.203686,49.02853495714286,Freiwillige Feuerwehr Donaustauf
10.73050006,52.39372364,Freiwillige Feuerwehr Mörse
7.5727826875,51.2079282375,Feuerwehrgerätehaus Löschzug 4 - Brügge
11.703298783333333,48.36745128333334,Freiwillige Feuerwehr Pulling
7.4383804,53.40304396190476,Freiwillige Feuerwehr Ihlowerfehn
11.211794566666669,53.8640273,Feuerwehr
10.265171380000002,54.17360162,Freiwillige Feuerwehr Kührsdorf
13.039617866666667,51.38515063333333,Feuerwehr Bucha
12.484410085714286,51.21035652857143,Feuerwehr Pötzschau
6.801698780000001,51.52223822,D400
7.320741446666667,51.35176672,Feuerwache Nord
7.320491952380952,51.35203474285714,Kreisfeuerwehrzentrale des Ennepe-Ruhr-Kreises
11.93581065,48.9011046625,Freiwillige Feuerwehr Saal
8.76568140625,50.23066583125,Freiwillige Feuerwehr Karben
6.022713888888889,51.07224135555556,FF LE-Obspringen
6.5089922,50.17161812857143,Freiwillige Feuerwehr Hersdorf
9.3330548,51.08257394,Freiwillige Feuerwehr Uttershausen
11.02804892,49.772623280000005,Freiwillige Feuerwehr Neuses
11.52889066,48.65294794,Freiwillige Feuerwehr Hög
9.27061596,48.76301484,"Freiwillige Feuerwehr Stuttgart, Abteilung Obertürkheim"
9.422397857142856,48.8338288,Feuerwehr Buoch
14.285979885714283,50.94405571428571,Freiwillige Feuerwehr Ottendorf
10.02219774,53.01386852,Freiwillige Feuerwehr
11.318919985714286,52.82439404285714,Freiwillige Feuerwehr Klein Gartz
7.230827089655172,51.537135858620694,Berufsfeuerwehr Herne - Wache Herne
8.58733887,49.07699924,Freiwillige Feuerwehr Obergrombach
12.226479066666665,51.93105485,Freiwillige Feuerwehr Streetz
8.08753651111111,48.27909474444445,Freiwillige Feuerwehr Haslach
12.283277344444445,49.01149502222222,Freiwillige Feuerwehr Friesheim
9.3022241,51.70999828,"Freiwillige Feuerwehr Höxter, LG Ottbergen"
8.7191115,52.19868383333333,"Feuerwehr Löhne, LG Löhne-Bahnhof"
14.011215315384616,54.024916707692306,Feuerwehr
6.9043513857142855,49.95241698571429,Freiwillige Feuerwehr Altrich
10.120853422222222,47.71441195555556,Freiwillige Feuerwehr Kreuzthal
6.771893428571429,50.5970907,Löschgruppe Kalkar
14.027701514285711,51.01784537142857,Freiwillige Feuerwehr Dobra
11.050945633333336,48.67757875555556,FFW Illdorf
6.9554308875,50.665893575,Freiwillige Feuerwehr Gemeinde Swisttal
9.19530817142857,53.968567428571426,Freiwillige Feuerwehr Kuden
11.958444426666668,54.16124005333334,Feuerwehr Nienhagen
9.259928716666666,53.99737111666667,Feuerwehr Burg
8.561751433333333,50.444832100000006,Freiwillige Feuerwehr Langgöns-Cleeberg
8.612000255555555,50.49283561111111,Freiwillige Feuerwehr Langgöns-Dornholzhausen
7.027791120000001,49.20010556,Freiwillige Feuerwehr Güdingen (LB 23)
9.911053516666668,53.558235141666664,Freiwillige Feuerwehr Ottensen-Bahrenfeld
8.58484252,50.46010568,Freiwillige Feuerwehr Langgöns-Oberkleen
7.60606955,50.402971083333334,Löschzug Vallendar
11.66358674,48.62120764,Freiwillige Feuerwehr Oberlauterbach
10.6152565,53.86896402,Freiwillige Feuerwehr Schönböcken
9.796320455555556,48.826911422222224,Freiwillige Feuerwehr
11.069572086206897,49.29885185172414,Freiwillige Feuerwehr Rednitzhembach
13.66687252857143,48.576246971428574,Freiwillige Feuerwehr Untergriesbach
12.195089457142858,48.987420400000005,Freiwillige Feuerwehr Neutraubling e.V.
9.07177138,48.97063654,Freiwillige Feuerwehr Kleinsachsenheim
7.169458564285714,52.30689544285714,Freiwillige Feuerwehr Bad Bentheim
12.354976485714284,53.92101688571428,Freiwillige Feuerwehr Laage
10.7762669,48.2327726,Freiwillige Feuerwehr Großaitingen
13.271869016666663,51.16405056666667,Freiwillige Feuerwehr Schleinitz
13.006985542857144,51.47220181428571,Freiwillige Feuerwehr Taura
9.031822428571427,50.59333607142857,Freiwillige Feuerwehr Grünberg-Stockhausen
8.445144157142858,52.612238257142856,Feuerwehr Wetschen
10.2034774,49.83082987142858,Freiwillige Feuerwehr Sommerach
9.75457316,54.07431998,Freiwillige Feuerwehr Homfeld
10.47633136,48.88697338,Freiwillige Feuerwehr Wallerstein
12.940782379999998,52.46957428,Freiwillige Feuerwehr Uetz-Paaren
11.073765242857144,50.01139645714286,Feuerwehr Stübig
11.117162616666668,51.01744863333334,Freiwillige Feuerwehr Erfurt-Töttleben
12.95567852,52.4328947,Freiwillige Feuerwehr Potsdam-Grube
6.876274183333333,50.71446316666667,Freiwillige Feuerwehr Müggenhausen
8.399833583333333,48.968853233333334,Feuerwehrgerätehaus Rüppurr
11.735012057142855,54.14467208571429,Freiwillige Feuerwehr Kühlungsborn
9.480756213333336,47.66572783111111,Feuerwehr Friedrichshafen
12.046702355555556,53.95805872222222,Freiwillige Feuerwehr Groß-Grenz
12.04053146,53.99459322,Freiwillige Feuerwehr Ziesendorf
8.983910611111112,53.78471293333334,Freiwillige Feuerwehr Kehdingbruch
12.7021854,54.43735432,Freiwillige Feuerwehr Zingst
8.28294419090909,49.033424036363634,Freiwillige Feuerwehr Maximiliansau
7.610334528571428,53.6533231,Freiwillige Feuerwehr Esens
12.472597875,54.2565658875,Feuerwehr Ribnitz-Damgarten Zug II
9.046172533333332,50.58439145555556,Freiwillige Feuerwehr Lardenbach
8.595229100000001,52.62175922,Feuerwehr Barver
8.48859078,52.53464054,Feuerwehr Düversbruch
12.891412511111112,52.279130511111106,Freiwillige Feuerwehr Fichtenwalde
8.404115485714286,50.21806291428572,Freiwillige Feuerwehr Glashütten
12.830580242857142,50.75640317142857,Freiwillige Feuerwehr Pfaffenhain
12.106332657142858,47.844138542857145,Freiwillige Feuerwehr Aisingerwies
9.217326938461538,48.24649492307693,Feuerwehr Gammertingen
9.232315083333331,50.760701225,Freiwillige Feuerwehr Leusel
7.69179518,49.79739282,Freiwillige Feuerwehr Oberstreit
12.5242762,52.07674999999999,FW Grubo
10.589665514285716,48.15536422857143,Freiwillige Feuerwehr Oberneufnach
10.99188348181818,48.89202389090909,Freiwillige Feuerwehr Solnhofen
12.651496,47.76138204,Freiwillige Feuerwehr Ruhpolding e.V.
12.967463516666667,48.96620646666667,Freiwillige Feuerwehr Gotteszell
10.098872033333333,54.33757798888889,Freiwillige Feuerwehr Kronshagen
8.37887425,48.98876653888889,Feuerwehrgerätehaus Bulach
12.360108813333332,54.29032107333333,Freiwillige Feuerwehr Dierhagen
12.401013509090909,54.35067546363637,FW Wustrow
13.958610128571427,50.99846514285714,Freiwillige Feuerwehr Liebethal
12.41678408,54.37450684,Freiwillige Feuerwehr Ahrenshoop
7.664144363636364,50.4422097909091,Freiwillige Feuerwehr Höhr-Grenzhausen Standort Grenzhausen
11.4890004,47.8514142,Feuerwache Süd
9.357707697297297,52.09798751621622,Feuer- und Rettungswache Hameln
8.66592134,50.49107132,Freiwillige Feuerwehr Langgöns-Lang-Göns
6.99463298,50.06869908,Freiwillige Feuerwehr Hontheim
11.02716064,49.89905486,Feuerwehr Melkendorf
13.01491632,52.46733928,Freiwillige Feuerwehr Fahrland
11.86975022,49.53707428,FFW Gebenbach-Kainsricht
7.05272154,51.494587339999995,Freiwillige Feuerwehr Essen Katernberg
6.97053145,52.50082335,Freiwillige Feuerwehr Neuenhaus
9.329287164705883,50.16207425882353,Freiwillige Feuerwehr Bieber
9.79868114,54.07128348,Feuerwehrhus Bünzen
9.8279656,48.060219266666664,Freiwillige Feuerwehr Ummendorf
8.326656657142857,54.93513081428572,Freiwillige Feuerwehr Wenningstedt-Braderup
11.00255288888889,49.90893257777778,Feuerwehr Naisa
8.337745700000001,54.948995688888886,Freiwillige Feuerwehr Kampen
8.373839414285715,54.89318135714286,Freiwillige Feuerwehr Keitum
10.99101798,49.91068826,Feuerwehr Pödeldorf
10.407083772727272,48.49908153636363,Freiwillige Feuerwehr Gundremmingen
7.403328533333333,50.4378455,Freiwillige Feuerwehr Andernach
7.312787514999999,52.60330059,Feuerwehrhaus Osterbrock
7.8604204,51.682210866666665,Feuerwehr Hamm-Mark
11.5900627,50.2251128,FFW Schlackenreuth
9.525768077272728,53.92434733636364,Freiwillige Feuerwehr Itzehoe
7.1442239999999995,51.22924981999999,Feuerwehr Wuppertal - Löschzug Hahnerberg
10.653387375,50.3892130875,Freiwillige Feuerwehr Bedheim
12.6089701,47.88117784285714,Freiwillige Feuerwehr Wolkersdorf
12.21159024,50.60830988,Freiwillige Feuerwehr Brockau
10.99070606,48.5598455,FFW Osterzhausen
14.3117574,51.13560574,Freiwillige Feuerwehr Gaußig
8.85451738,52.127030860000005,"Freiwillige Feuerwehr Vlotho, LG Steinbründorf"
11.956961133333332,52.60384242222222,Freiwillige Feuerwehr Stendal Ortsfeuerwehr Staffelde
9.231216766666666,50.41705508333333,Feuerwehr Ober-Seemen
7.007021020000001,49.26915024,Feuerwehrgerätehaus Freiwillige Feuerwehr Dudweiler Jägersfreude (LB 18)
8.680775033333333,51.73793901111111,Feuerwehr Paderborn Löschzug Elsen
13.9573372,52.805180542857144,Feuerwehr
8.867231293333333,49.2502411,Freiwillige Feuerwehr Sinsheim
10.27059174,47.46063177,Freiwillige Feuerwehr Fischen
10.57592611111111,53.32225745555556,Freiwillige Feuerwehr Lüdersburg
8.96357784,49.52620712,Freiwillige Feuerwehr Gammelsbach
14.335132322222222,51.783982333333334,Freiwillige Feuerwehr Schmellwitz
6.060663422222222,50.79823664444445,"Freiwillige Feuerwehr Aachen, Löschzug Laurensberg"
11.7550578,50.20394208,Freiwillige Feuerwehr Hildbrandsgrün
11.749786844444444,50.19326756666666,Freiwillige Feuerwehr Poppenreuth
7.0202282,50.089003739999995,Freiwillige Feuerwehr Bad Bertrich LZII
12.8748779,54.03584998,Freiwillige Feuerwehr Grammendorf
6.76936488,50.58223968,Freiwillige Feuerwehr Iversheim
12.325802211111112,47.76696646666667,Freiwillige Feuerwehr Aschau
10.0805742,49.66591512,Werkfeuerwehr Südzucker AG
9.104307833333332,54.07658896666667,Freiwillige Feuerwehr Wolmersdorf
9.19749682,50.42478803,Feuerwehr Gedern
10.08555492,49.87648586,Freiwillige Feuerwehr Oberpleichfeld
11.27698246,50.28232506,Freiwillige Feuerwehr Haig
12.194931188888887,49.075946244444445,Freiwillige Feuerwehr Wenzenbach
12.163070036363637,53.79213847272727,Feuerwehrhaus West
12.99771378125,52.58822459375,Freiwillige Feuerwehr Brieselang
12.394899833333334,49.06983497777778,FF Brennberg
12.471828016666668,51.01653668333333,Freiwillige Feuerwehr Windischleuba
11.35421122,48.43319538,Freiwillige Feuerwehr Hilgertshausen
8.338353835714285,49.03147037857143,Feuerwehrgerätehaus Knielingen
12.350380388888889,52.75611433333333,Freiwillige Feuerwehr Rhinow
7.94413778,48.19040391333333,Feuerwehrgerätehaus Brettental
10.761660033333332,48.373020716666666,Freiwillige Feuerwehr Biburg
13.629981814285712,48.65677297142857,Freiwillige Feuerwehr Hauzenberg
11.94323222,52.46174056,Freiwillige Feuerwehr Tangerhütte Ortsfeuerwehr Jerchel
9.80012182,53.96719002,Freiwillige Feuerwehr Borstel
11.86341998,52.85543218,Freiwillige Feuerwehr Lichterfelde
8.784753199999999,50.84918665714286,Feuerwehr Cölbe-Mitte
9.08416774,54.37502758000001,Freiwillige Feuerwehr Friedrichstadt
7.5334629571428575,51.08723920714285,Feuerwehr Marienheide Löschzug Marienheide
6.481883066666666,50.696609716666664,Freiwillige Feuerwehr Nideggen
10.543814383333332,49.03433128333333,Feuerwehrgerätehaus
6.0719615000000005,51.07542845555556,FF LG-Kirchhoven
10.71903988,51.50313552,Freiwillige Feuerwehr Kleinwechsungen
7.97414892,49.94169068,Freiwillige Feuerwehr Ockenheim
9.785672766666666,54.06480892222223,Freiwillige Feuerwehr Bargfeld
11.04501342,49.87258102,Freiwillige Feuerwehr Mistendorf
9.86172662,48.15951756,Freiwillige Feuerwehr Äpfingen
9.132276870588235,48.96182372352941,Freiwillige Feuerwehr Bietigheim-Bissingen
8.546328542857143,49.48966465714285,Freiwillige Feuerwehr Feudenheim
10.62064694,49.0810621,Feuerwehrhaus
9.120037122222222,54.086572322222224,Freiwillige Feuerwehr Nindorf
7.387340200000001,51.3079531,Feuerwehr Ennepetal Löschgruppe Voerde
7.419724971428572,51.29164158571429,Feuerwehr Ennepetal Löschgruppe Oberbauer
7.385335353846154,51.26648966923077,Feuerwehr Ennepetal Löschgruppe Rüggeberg
12.238728266666666,49.0287507,Freiwillige Feuerwehr Sulzbach an der Donau
7.519370516666666,50.458008183333334,Freiwillige Feuerwehr Gladbach
6.792618760000001,50.59490646,Feuerwehr Arloff-Kirspenich
10.4225490125,50.9150991875,Freiwillige Feuerwehr Seebach
13.747809319999998,50.82799222,Freiwillige Feuerwehr Johnsbach
11.0270113,49.82610614285714,FFW Seligendorf
8.59004875,51.66149248000001,Salzkottener Feuerwehr
12.72496985,53.32988971666666,Freiwillige Feuerwehr Rechlin
11.2401335,50.35830168,Feuerwehr Mönchsberg
7.320037800000001,52.86369568888889,Freiwillige Feuerwehr Lathen
12.266762388888887,49.01275553333333,Freiwillige Feuerwehr Demling e.V.
12.303411700000002,49.0248907,Freiwillige Feuerwehr Bach an der Donau
12.319038233333334,49.01599306666667,Freiwillige Feuerwehr Frengkofen
6.4640243,49.88875346,Freiwillige Feuerwehr Alsdorf
8.662456436363636,48.91375432727273,Feuerwehr Ispringen
12.4427504,48.6472828875,"BMW Werkfeuerwehr, Feuerwache 2"
10.964118055555556,48.51279735555555,Freiwillige Feuerwehr Aindling
10.93052282,48.51651768,FFW Todtenweis
10.736570833333332,48.2344391,Freiwillige Feuerwehr Reinhartshofen
7.8296862875,49.805703025,Freiwillige Feuerwehr Bad Kreuznach - Löschzug West
8.178760888888888,49.84749806666667,Freiwillige Feuerwehr Schornsheim
7.480248970588235,51.91815766470588,Freiwillige Feuerwehr
11.612962366666668,50.052616111111114,FF Lanzendorf
8.347915500000001,47.65034572,Feuerwehr Abt. Horheim
10.6430044,49.07669011428572,Freiwillige Feuerwehr Kröttenbach
7.01380125,51.02321435,Berufsfeuerwehr Leverkusen Süd
6.0771538,50.95261889,FF LE-Teveren
7.471042683333334,51.66625225833334,Feuerwehr Selm Löschzug II Bork
6.7032487142857144,51.43973591428572,Werkfeuerwehr Venator Germany
14.17293388,51.05567308,Freiwillige Feuerwehr
10.85650659375,48.2382508375,Freiwillige Feuerwehr Oberottmarshausen
8.84192346,53.51064219999999,Freiwillige Feuerwehr Geestenseth
11.09424486,48.71994798,FF Unterhausen
